time,wind_speed,outdoor_temp,vane_position,rotor_speed_rpm,pitch_angle,turbine_altitude,blade_length,swept_area,wind_power,week
2015-01-28 05:30:00,6.579999900000001,2.0999999,-9.510000199999999,13.74,-0.99000001,96.0,45.0,6358.5,0.445622842,5.0
2015-01-28 07:00:00,6.8400002,2.21,-3.0,15.43,-0.99000001,96.0,45.0,6358.5,0.500562287,5.0
2015-01-28 13:40:00,10.99,3.49,3.9400001000000002,17.15,0.77999997,96.0,45.0,6358.5,2.076265368,5.0
2015-01-28 20:50:00,12.09,3.27,4.1300001,17.15,2.27,96.0,45.0,6358.5,2.764195052,5.0
2015-01-29 00:10:00,7.52,2.6900001000000002,-4.73,16.389999,-0.99000001,96.0,45.0,6358.5,0.665186313,5.0
2015-01-29 01:40:00,7.119999900000001,2.21,-2.97,16.17,-0.99000001,96.0,45.0,6358.5,0.564585533,5.0
2015-01-29 06:30:00,9.8100004,1.91,-6.8400002,17.120001000000002,-0.94999999,96.0,45.0,6358.5,1.476715584,5.0
2015-01-29 11:00:00,10.03,2.5999999,-3.8900001000000004,17.15,-0.88999999,96.0,45.0,6358.5,1.578310994,5.0
2015-01-29 12:20:00,9.7700005,2.53,-3.72,17.129998999999998,-0.89999998,96.0,45.0,6358.5,1.458725385,5.0
2015-01-29 13:10:00,10.44,2.29,-1.42,17.15,-0.75,96.0,45.0,6358.5,1.779882277,5.0
2015-01-29 17:40:00,8.3599997,1.48,-1.17,16.969998999999998,-0.99000001,96.0,45.0,6358.5,0.913920814,5.0
2015-01-29 19:20:00,10.84,1.53,-1.84,17.139999,-0.5,96.0,45.0,6358.5,1.992405029,5.0
2015-01-29 21:00:00,8.5,1.26,0.47999999,17.030001000000002,-0.99000001,96.0,45.0,6358.5,0.960608798,5.0
2015-01-30 03:10:00,8.9700003,-0.99000001,-0.25,16.950001,-0.91000003,96.0,45.0,6358.5,1.128930367,5.0
2015-01-31 00:00:00,6.619999900000001,0.34,5.23,15.17,-0.99000001,96.0,45.0,6358.5,0.453799206,5.0
2015-01-31 02:50:00,8.0,0.1,-8.1400003,16.450001,-0.99000001,96.0,45.0,6358.5,0.800865792,5.0
2015-01-31 13:30:00,6.21,1.87,-6.25,11.36,-0.99000001,96.0,45.0,6358.5,0.374597249,5.0
2015-01-31 19:50:00,7.3400002,1.1799998999999999,5.3899999,16.610001,-0.99000001,96.0,45.0,6358.5,0.618554539,5.0
2015-01-31 22:10:00,7.280000200000001,-0.1,-1.0700001000000001,16.030001000000002,-0.99000001,96.0,45.0,6358.5,0.603509285,5.0
